id,date,source,language,country,topic_category,topic_subcategory,headline,short_text,sentiment,engagement_score,trend_score
trend_02027,2026-02-14,news_api,hi,PK,sports,olympics,Record engagement for recent olympics matches,Users from PK are actively discussing olympics within the broader category of sports across multiple platforms.,positive,2812,0.166
trend_02028,2026-02-04,news_api,en,GB,economy,inflation,Inflation remains a key concern for young professionals,Users from GB are actively discussing inflation within the broader category of economy across multiple platforms.,negative,5317,0.901
trend_02029,2026-02-07,news_api,hi,US,entertainment,music_releases,Fans react to latest music releases news on social media,Users from US are actively discussing music releases within the broader category of entertainment across multiple platforms.,positive,1309,0.366
trend_02030,2026-02-12,google_trends,hi,PK,global_events,climate,Global attention shifts towards climate developments,Users from PK are actively discussing climate within the broader category of global events across multiple platforms.,negative,8712,0.242
trend_02031,2026-02-07,google_trends,en,US,sports,cricket,Record engagement for recent cricket matches,Users from US are actively discussing cricket within the broader category of sports across multiple platforms.,negative,6827,0.931
trend_02032,2026-02-05,social_media_stream,en,GB,economy,inflation,Inflation remains a key concern for young professionals,Users from GB are actively discussing inflation within the broader category of economy across multiple platforms.,positive,5079,0.539
trend_02033,2026-02-07,news_api,hi,US,global_events,protests,Global attention shifts towards protests developments,Users from US are actively discussing protests within the broader category of global events across multiple platforms.,positive,4534,0.306
trend_02034,2026-02-02,google_trends,hi,GB,global_events,protests,Global attention shifts towards protests developments,Users from GB are actively discussing protests within the broader category of global events across multiple platforms.,neutral,8873,0.402
trend_02035,2026-02-10,social_media_stream,hi,IN,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from IN are actively discussing kdrama within the broader category of entertainment across multiple platforms.,positive,6119,0.597
trend_02036,2026-02-28,social_media_stream,en,PK,economy,jobs,Jobs remains a key concern for young professionals,Users from PK are actively discussing jobs within the broader category of economy across multiple platforms.,positive,6021,0.998
trend_02037,2026-02-18,news_api,hi,PK,sports,cricket,Record engagement for recent cricket matches,Users from PK are actively discussing cricket within the broader category of sports across multiple platforms.,neutral,1354,0.25
trend_02038,2026-02-07,social_media_stream,ur,GB,global_events,climate,Global attention shifts towards climate developments,Users from GB are actively discussing climate within the broader category of global events across multiple platforms.,neutral,7081,0.692
trend_02039,2026-02-18,social_media_stream,hi,PK,economy,jobs,Jobs remains a key concern for young professionals,Users from PK are actively discussing jobs within the broader category of economy across multiple platforms.,neutral,3694,0.801
trend_02040,2026-02-10,google_trends,ur,US,global_events,elections,Global attention shifts towards elections developments,Users from US are actively discussing elections within the broader category of global events across multiple platforms.,negative,8182,0.422
trend_02041,2026-02-23,social_media_stream,hi,US,ai_and_tech,startups,Startups trend grows among developers in 2026,Users from US are actively discussing startups within the broader category of ai and tech across multiple platforms.,neutral,766,0.424
trend_02042,2026-02-11,news_api,ur,GB,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from GB are actively discussing hollywood within the broader category of entertainment across multiple platforms.,positive,6752,0.106
trend_02043,2026-02-16,social_media_stream,en,GB,ai_and_tech,startups,Startups trend grows among developers in 2026,Users from GB are actively discussing startups within the broader category of ai and tech across multiple platforms.,negative,7987,0.635
trend_02044,2026-02-25,news_api,en,IN,ai_and_tech,programming_jobs,Programming Jobs trend grows among developers in 2026,Users from IN are actively discussing programming jobs within the broader category of ai and tech across multiple platforms.,neutral,1765,0.602
trend_02045,2026-02-11,news_api,en,US,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from US are actively discussing kdrama within the broader category of entertainment across multiple platforms.,negative,1202,0.573
trend_02046,2026-02-23,social_media_stream,en,IN,global_events,climate,Global attention shifts towards climate developments,Users from IN are actively discussing climate within the broader category of global events across multiple platforms.,positive,874,0.695
trend_02047,2026-02-16,social_media_stream,hi,US,global_events,elections,Global attention shifts towards elections developments,Users from US are actively discussing elections within the broader category of global events across multiple platforms.,positive,252,0.182
trend_02048,2026-02-21,google_trends,en,PK,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from PK are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,neutral,2633,0.624
trend_02049,2026-02-22,google_trends,en,US,sports,olympics,Record engagement for recent olympics matches,Users from US are actively discussing olympics within the broader category of sports across multiple platforms.,positive,5651,0.183
trend_02050,2026-02-07,social_media_stream,ur,PK,ai_and_tech,programming_jobs,Programming Jobs trend grows among developers in 2026,Users from PK are actively discussing programming jobs within the broader category of ai and tech across multiple platforms.,positive,6494,0.608
trend_02051,2026-02-19,social_media_stream,hi,IN,economy,stock_market,Stock Market remains a key concern for young professionals,Users from IN are actively discussing stock market within the broader category of economy across multiple platforms.,negative,6439,0.303
trend_02052,2026-02-05,news_api,hi,PK,global_events,climate,Global attention shifts towards climate developments,Users from PK are actively discussing climate within the broader category of global events across multiple platforms.,positive,2405,0.892
trend_02053,2026-02-03,news_api,hi,GB,global_events,conflicts,Global attention shifts towards conflicts developments,Users from GB are actively discussing conflicts within the broader category of global events across multiple platforms.,neutral,7468,0.436
trend_02054,2026-02-04,news_api,hi,US,sports,football,Record engagement for recent football matches,Users from US are actively discussing football within the broader category of sports across multiple platforms.,negative,2010,0.837
trend_02055,2026-02-08,social_media_stream,ur,US,sports,cricket,Record engagement for recent cricket matches,Users from US are actively discussing cricket within the broader category of sports across multiple platforms.,neutral,2932,0.713
trend_02056,2026-02-09,social_media_stream,en,IN,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from IN are actively discussing kdrama within the broader category of entertainment across multiple platforms.,positive,9100,0.241
trend_02057,2026-02-24,social_media_stream,ur,PK,ai_and_tech,programming_jobs,Programming Jobs trend grows among developers in 2026,Users from PK are actively discussing programming jobs within the broader category of ai and tech across multiple platforms.,positive,1509,0.813
trend_02058,2026-02-12,google_trends,hi,US,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from US are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,neutral,7941,0.434
trend_02059,2026-02-01,news_api,ur,US,economy,stock_market,Stock Market remains a key concern for young professionals,Users from US are actively discussing stock market within the broader category of economy across multiple platforms.,neutral,8332,0.655
trend_02060,2026-02-25,news_api,en,US,economy,crypto,Crypto remains a key concern for young professionals,Users from US are actively discussing crypto within the broader category of economy across multiple platforms.,positive,2616,0.56
trend_02061,2026-02-15,news_api,hi,US,economy,stock_market,Stock Market remains a key concern for young professionals,Users from US are actively discussing stock market within the broader category of economy across multiple platforms.,neutral,3464,0.533
trend_02062,2026-02-28,news_api,ur,US,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from US are actively discussing hollywood within the broader category of entertainment across multiple platforms.,negative,6224,0.814
trend_02063,2026-02-15,social_media_stream,en,IN,entertainment,bollywood,Fans react to latest bollywood news on social media,Users from IN are actively discussing bollywood within the broader category of entertainment across multiple platforms.,neutral,2723,0.649
trend_02064,2026-02-20,social_media_stream,ur,PK,ai_and_tech,gen_ai,Gen Ai trend grows among developers in 2026,Users from PK are actively discussing gen ai within the broader category of ai and tech across multiple platforms.,neutral,6138,0.155
trend_02065,2026-02-22,news_api,en,US,ai_and_tech,programming_jobs,Programming Jobs trend grows among developers in 2026,Users from US are actively discussing programming jobs within the broader category of ai and tech across multiple platforms.,negative,6976,0.306
trend_02066,2026-02-17,google_trends,hi,IN,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from IN are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,neutral,2264,0.762
trend_02067,2026-02-19,social_media_stream,en,IN,entertainment,music_releases,Fans react to latest music releases news on social media,Users from IN are actively discussing music releases within the broader category of entertainment across multiple platforms.,positive,8309,0.628
trend_02068,2026-02-15,google_trends,en,US,economy,inflation,Inflation remains a key concern for young professionals,Users from US are actively discussing inflation within the broader category of economy across multiple platforms.,negative,108,0.517
trend_02069,2026-02-11,google_trends,hi,GB,ai_and_tech,gen_ai,Gen Ai trend grows among developers in 2026,Users from GB are actively discussing gen ai within the broader category of ai and tech across multiple platforms.,neutral,4762,0.605
trend_02070,2026-02-25,google_trends,en,IN,global_events,conflicts,Global attention shifts towards conflicts developments,Users from IN are actively discussing conflicts within the broader category of global events across multiple platforms.,neutral,2196,0.887
trend_02071,2026-02-17,social_media_stream,hi,PK,ai_and_tech,startups,Startups trend grows among developers in 2026,Users from PK are actively discussing startups within the broader category of ai and tech across multiple platforms.,neutral,4424,0.344
trend_02072,2026-02-20,social_media_stream,hi,US,sports,olympics,Record engagement for recent olympics matches,Users from US are actively discussing olympics within the broader category of sports across multiple platforms.,neutral,7038,0.728
trend_02073,2026-02-23,news_api,en,PK,global_events,conflicts,Global attention shifts towards conflicts developments,Users from PK are actively discussing conflicts within the broader category of global events across multiple platforms.,positive,7224,0.108
trend_02074,2026-02-26,social_media_stream,en,IN,economy,crypto,Crypto remains a key concern for young professionals,Users from IN are actively discussing crypto within the broader category of economy across multiple platforms.,neutral,471,0.137
trend_02075,2026-02-22,news_api,en,US,ai_and_tech,startups,Startups trend grows among developers in 2026,Users from US are actively discussing startups within the broader category of ai and tech across multiple platforms.,neutral,1104,0.457
trend_02076,2026-02-15,news_api,hi,US,economy,inflation,Inflation remains a key concern for young professionals,Users from US are actively discussing inflation within the broader category of economy across multiple platforms.,neutral,494,0.67
trend_02077,2026-02-28,social_media_stream,ur,US,sports,olympics,Record engagement for recent olympics matches,Users from US are actively discussing olympics within the broader category of sports across multiple platforms.,positive,3821,0.743
trend_02078,2026-02-03,social_media_stream,hi,PK,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from PK are actively discussing kdrama within the broader category of entertainment across multiple platforms.,neutral,1257,0.182
trend_02079,2026-02-05,news_api,hi,PK,sports,esports,Record engagement for recent esports matches,Users from PK are actively discussing esports within the broader category of sports across multiple platforms.,positive,4703,0.65
trend_02080,2026-02-15,social_media_stream,hi,PK,global_events,elections,Global attention shifts towards elections developments,Users from PK are actively discussing elections within the broader category of global events across multiple platforms.,negative,4975,0.479
trend_02081,2026-02-09,news_api,ur,PK,entertainment,music_releases,Fans react to latest music releases news on social media,Users from PK are actively discussing music releases within the broader category of entertainment across multiple platforms.,positive,1772,0.989
trend_02082,2026-02-06,google_trends,en,IN,entertainment,bollywood,Fans react to latest bollywood news on social media,Users from IN are actively discussing bollywood within the broader category of entertainment across multiple platforms.,negative,8813,0.823
trend_02083,2026-02-25,google_trends,ur,PK,sports,cricket,Record engagement for recent cricket matches,Users from PK are actively discussing cricket within the broader category of sports across multiple platforms.,negative,4881,0.199
trend_02084,2026-02-09,social_media_stream,en,GB,global_events,conflicts,Global attention shifts towards conflicts developments,Users from GB are actively discussing conflicts within the broader category of global events across multiple platforms.,negative,521,0.595
trend_02085,2026-02-11,social_media_stream,en,GB,economy,inflation,Inflation remains a key concern for young professionals,Users from GB are actively discussing inflation within the broader category of economy across multiple platforms.,positive,8951,0.461
trend_02086,2026-02-03,social_media_stream,en,IN,economy,crypto,Crypto remains a key concern for young professionals,Users from IN are actively discussing crypto within the broader category of economy across multiple platforms.,negative,294,0.584
trend_02087,2026-02-21,news_api,hi,IN,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from IN are actively discussing hollywood within the broader category of entertainment across multiple platforms.,positive,1038,0.165
trend_02088,2026-02-06,google_trends,en,IN,entertainment,bollywood,Fans react to latest bollywood news on social media,Users from IN are actively discussing bollywood within the broader category of entertainment across multiple platforms.,neutral,1101,0.847
trend_02089,2026-02-07,news_api,hi,US,sports,football,Record engagement for recent football matches,Users from US are actively discussing football within the broader category of sports across multiple platforms.,neutral,4736,0.143
trend_02090,2026-02-01,news_api,ur,GB,sports,cricket,Record engagement for recent cricket matches,Users from GB are actively discussing cricket within the broader category of sports across multiple platforms.,negative,4786,0.159
trend_02091,2026-02-15,google_trends,ur,PK,ai_and_tech,gen_ai,Gen Ai trend grows among developers in 2026,Users from PK are actively discussing gen ai within the broader category of ai and tech across multiple platforms.,negative,3225,0.797
trend_02092,2026-02-23,social_media_stream,hi,US,global_events,protests,Global attention shifts towards protests developments,Users from US are actively discussing protests within the broader category of global events across multiple platforms.,neutral,9738,0.972
trend_02093,2026-02-14,google_trends,hi,US,sports,olympics,Record engagement for recent olympics matches,Users from US are actively discussing olympics within the broader category of sports across multiple platforms.,neutral,4661,0.609
trend_02094,2026-02-28,social_media_stream,ur,IN,sports,esports,Record engagement for recent esports matches,Users from IN are actively discussing esports within the broader category of sports across multiple platforms.,positive,9308,0.217
trend_02095,2026-02-05,news_api,hi,GB,entertainment,music_releases,Fans react to latest music releases news on social media,Users from GB are actively discussing music releases within the broader category of entertainment across multiple platforms.,neutral,7652,0.265
trend_02096,2026-02-07,news_api,hi,PK,ai_and_tech,startups,Startups trend grows among developers in 2026,Users from PK are actively discussing startups within the broader category of ai and tech across multiple platforms.,negative,1994,0.941
trend_02097,2026-02-10,google_trends,ur,PK,global_events,protests,Global attention shifts towards protests developments,Users from PK are actively discussing protests within the broader category of global events across multiple platforms.,negative,9219,0.794
trend_02098,2026-02-12,google_trends,en,PK,economy,crypto,Crypto remains a key concern for young professionals,Users from PK are actively discussing crypto within the broader category of economy across multiple platforms.,neutral,3597,0.567
trend_02099,2026-02-04,social_media_stream,en,GB,economy,crypto,Crypto remains a key concern for young professionals,Users from GB are actively discussing crypto within the broader category of economy across multiple platforms.,neutral,1049,0.538
trend_02100,2026-02-03,social_media_stream,ur,GB,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from GB are actively discussing hollywood within the broader category of entertainment across multiple platforms.,positive,3008,0.282
trend_02101,2026-02-19,google_trends,en,IN,sports,cricket,Record engagement for recent cricket matches,Users from IN are actively discussing cricket within the broader category of sports across multiple platforms.,positive,8247,0.624
trend_02102,2026-02-07,google_trends,hi,PK,economy,stock_market,Stock Market remains a key concern for young professionals,Users from PK are actively discussing stock market within the broader category of economy across multiple platforms.,neutral,1763,0.491
trend_02103,2026-02-21,news_api,ur,US,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from US are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,neutral,4608,0.638
trend_02104,2026-02-04,news_api,hi,IN,global_events,protests,Global attention shifts towards protests developments,Users from IN are actively discussing protests within the broader category of global events across multiple platforms.,negative,7314,0.43
trend_02105,2026-02-28,google_trends,en,GB,economy,crypto,Crypto remains a key concern for young professionals,Users from GB are actively discussing crypto within the broader category of economy across multiple platforms.,neutral,1205,0.941
trend_02106,2026-02-25,news_api,ur,PK,global_events,climate,Global attention shifts towards climate developments,Users from PK are actively discussing climate within the broader category of global events across multiple platforms.,positive,919,0.566
trend_02107,2026-02-12,google_trends,en,US,sports,football,Record engagement for recent football matches,Users from US are actively discussing football within the broader category of sports across multiple platforms.,positive,258,0.398
trend_02108,2026-02-15,social_media_stream,ur,IN,sports,football,Record engagement for recent football matches,Users from IN are actively discussing football within the broader category of sports across multiple platforms.,neutral,5934,0.771
trend_02109,2026-02-14,social_media_stream,en,GB,sports,esports,Record engagement for recent esports matches,Users from GB are actively discussing esports within the broader category of sports across multiple platforms.,neutral,5644,0.617
trend_02110,2026-02-19,news_api,ur,IN,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from IN are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,negative,2690,0.437
trend_02111,2026-02-27,google_trends,hi,US,entertainment,music_releases,Fans react to latest music releases news on social media,Users from US are actively discussing music releases within the broader category of entertainment across multiple platforms.,negative,5600,0.821
trend_02112,2026-02-19,google_trends,hi,US,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from US are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,positive,6803,0.37
trend_02113,2026-02-12,news_api,hi,IN,entertainment,bollywood,Fans react to latest bollywood news on social media,Users from IN are actively discussing bollywood within the broader category of entertainment across multiple platforms.,negative,5906,0.127
trend_02114,2026-02-25,news_api,ur,GB,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from GB are actively discussing kdrama within the broader category of entertainment across multiple platforms.,positive,1284,0.61
trend_02115,2026-02-01,social_media_stream,en,IN,sports,olympics,Record engagement for recent olympics matches,Users from IN are actively discussing olympics within the broader category of sports across multiple platforms.,neutral,2104,0.706
trend_02116,2026-02-21,social_media_stream,ur,GB,economy,inflation,Inflation remains a key concern for young professionals,Users from GB are actively discussing inflation within the broader category of economy across multiple platforms.,positive,1263,0.545
trend_02117,2026-02-13,google_trends,ur,GB,economy,crypto,Crypto remains a key concern for young professionals,Users from GB are actively discussing crypto within the broader category of economy across multiple platforms.,neutral,355,0.128
trend_02118,2026-02-16,google_trends,ur,IN,economy,jobs,Jobs remains a key concern for young professionals,Users from IN are actively discussing jobs within the broader category of economy across multiple platforms.,neutral,2239,0.721
trend_02119,2026-02-23,news_api,ur,PK,global_events,elections,Global attention shifts towards elections developments,Users from PK are actively discussing elections within the broader category of global events across multiple platforms.,positive,4474,0.657
trend_02120,2026-02-10,news_api,en,IN,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from IN are actively discussing kdrama within the broader category of entertainment across multiple platforms.,negative,2613,0.694
trend_02121,2026-02-16,google_trends,en,PK,global_events,climate,Global attention shifts towards climate developments,Users from PK are actively discussing climate within the broader category of global events across multiple platforms.,neutral,6994,0.483
trend_02122,2026-02-03,google_trends,ur,GB,economy,inflation,Inflation remains a key concern for young professionals,Users from GB are actively discussing inflation within the broader category of economy across multiple platforms.,neutral,111,0.901
trend_02123,2026-02-06,news_api,ur,GB,entertainment,bollywood,Fans react to latest bollywood news on social media,Users from GB are actively discussing bollywood within the broader category of entertainment across multiple platforms.,negative,7661,0.155
trend_02124,2026-02-09,news_api,ur,IN,economy,crypto,Crypto remains a key concern for young professionals,Users from IN are actively discussing crypto within the broader category of economy across multiple platforms.,neutral,8938,0.894
trend_02125,2026-02-24,news_api,ur,IN,global_events,protests,Global attention shifts towards protests developments,Users from IN are actively discussing protests within the broader category of global events across multiple platforms.,negative,7871,0.352
trend_02126,2026-02-24,news_api,hi,PK,sports,football,Record engagement for recent football matches,Users from PK are actively discussing football within the broader category of sports across multiple platforms.,positive,4226,0.672
trend_02127,2026-02-09,news_api,hi,IN,global_events,elections,Global attention shifts towards elections developments,Users from IN are actively discussing elections within the broader category of global events across multiple platforms.,positive,4524,0.544
trend_02128,2026-02-07,news_api,en,IN,ai_and_tech,startups,Startups trend grows among developers in 2026,Users from IN are actively discussing startups within the broader category of ai and tech across multiple platforms.,neutral,7218,0.827
trend_02129,2026-02-20,news_api,ur,US,global_events,conflicts,Global attention shifts towards conflicts developments,Users from US are actively discussing conflicts within the broader category of global events across multiple platforms.,positive,7249,0.187
trend_02130,2026-02-01,google_trends,en,US,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from US are actively discussing kdrama within the broader category of entertainment across multiple platforms.,negative,8094,0.744
trend_02131,2026-02-09,news_api,hi,PK,economy,inflation,Inflation remains a key concern for young professionals,Users from PK are actively discussing inflation within the broader category of economy across multiple platforms.,positive,2592,0.852
trend_02132,2026-02-21,news_api,en,PK,economy,jobs,Jobs remains a key concern for young professionals,Users from PK are actively discussing jobs within the broader category of economy across multiple platforms.,neutral,9289,0.297
trend_02133,2026-02-09,social_media_stream,en,US,economy,inflation,Inflation remains a key concern for young professionals,Users from US are actively discussing inflation within the broader category of economy across multiple platforms.,negative,1732,0.943
trend_02134,2026-02-21,news_api,hi,PK,global_events,protests,Global attention shifts towards protests developments,Users from PK are actively discussing protests within the broader category of global events across multiple platforms.,negative,7693,0.122
trend_02135,2026-02-24,google_trends,ur,IN,global_events,protests,Global attention shifts towards protests developments,Users from IN are actively discussing protests within the broader category of global events across multiple platforms.,neutral,8669,0.281
trend_02136,2026-02-28,google_trends,en,PK,global_events,conflicts,Global attention shifts towards conflicts developments,Users from PK are actively discussing conflicts within the broader category of global events across multiple platforms.,negative,3869,0.565
trend_02137,2026-02-03,news_api,en,US,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from US are actively discussing hollywood within the broader category of entertainment across multiple platforms.,positive,8226,0.989
trend_02138,2026-02-02,social_media_stream,hi,US,sports,cricket,Record engagement for recent cricket matches,Users from US are actively discussing cricket within the broader category of sports across multiple platforms.,positive,1602,0.614
trend_02139,2026-02-15,social_media_stream,hi,US,entertainment,bollywood,Fans react to latest bollywood news on social media,Users from US are actively discussing bollywood within the broader category of entertainment across multiple platforms.,positive,7156,0.159
trend_02140,2026-02-08,news_api,ur,PK,ai_and_tech,programming_jobs,Programming Jobs trend grows among developers in 2026,Users from PK are actively discussing programming jobs within the broader category of ai and tech across multiple platforms.,neutral,434,0.429
trend_02141,2026-02-27,google_trends,ur,GB,global_events,conflicts,Global attention shifts towards conflicts developments,Users from GB are actively discussing conflicts within the broader category of global events across multiple platforms.,positive,399,0.771
trend_02142,2026-02-02,social_media_stream,hi,PK,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from PK are actively discussing hollywood within the broader category of entertainment across multiple platforms.,positive,9974,0.595
trend_02143,2026-02-14,google_trends,ur,GB,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from GB are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,neutral,8840,0.751
trend_02144,2026-02-06,google_trends,hi,GB,global_events,conflicts,Global attention shifts towards conflicts developments,Users from GB are actively discussing conflicts within the broader category of global events across multiple platforms.,positive,778,0.456
trend_02145,2026-02-08,news_api,ur,PK,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from PK are actively discussing kdrama within the broader category of entertainment across multiple platforms.,negative,5974,0.236
trend_02146,2026-02-14,google_trends,en,GB,economy,inflation,Inflation remains a key concern for young professionals,Users from GB are actively discussing inflation within the broader category of economy across multiple platforms.,neutral,3787,0.252
trend_02147,2026-02-09,news_api,en,US,global_events,climate,Global attention shifts towards climate developments,Users from US are actively discussing climate within the broader category of global events across multiple platforms.,neutral,7927,0.773
trend_02148,2026-02-07,news_api,ur,IN,entertainment,music_releases,Fans react to latest music releases news on social media,Users from IN are actively discussing music releases within the broader category of entertainment across multiple platforms.,negative,3079,0.645
trend_02149,2026-02-28,google_trends,en,PK,economy,inflation,Inflation remains a key concern for young professionals,Users from PK are actively discussing inflation within the broader category of economy across multiple platforms.,negative,6259,0.437
trend_02150,2026-02-01,news_api,hi,GB,economy,inflation,Inflation remains a key concern for young professionals,Users from GB are actively discussing inflation within the broader category of economy across multiple platforms.,neutral,4349,0.465
trend_02151,2026-02-22,social_media_stream,hi,GB,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from GB are actively discussing hollywood within the broader category of entertainment across multiple platforms.,negative,8702,0.47
trend_02152,2026-02-09,news_api,ur,IN,sports,football,Record engagement for recent football matches,Users from IN are actively discussing football within the broader category of sports across multiple platforms.,negative,3007,0.143
trend_02153,2026-02-06,social_media_stream,hi,US,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from US are actively discussing hollywood within the broader category of entertainment across multiple platforms.,positive,3822,0.915
trend_02154,2026-02-03,social_media_stream,ur,IN,economy,jobs,Jobs remains a key concern for young professionals,Users from IN are actively discussing jobs within the broader category of economy across multiple platforms.,positive,8627,0.939
trend_02155,2026-02-03,google_trends,ur,IN,ai_and_tech,startups,Startups trend grows among developers in 2026,Users from IN are actively discussing startups within the broader category of ai and tech across multiple platforms.,positive,139,0.918
trend_02156,2026-02-21,social_media_stream,en,PK,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from PK are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,neutral,4212,0.434
trend_02157,2026-02-15,google_trends,hi,IN,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from IN are actively discussing hollywood within the broader category of entertainment across multiple platforms.,neutral,6356,0.551
trend_02158,2026-02-14,google_trends,hi,US,economy,crypto,Crypto remains a key concern for young professionals,Users from US are actively discussing crypto within the broader category of economy across multiple platforms.,positive,1347,0.626
trend_02159,2026-02-09,social_media_stream,en,GB,ai_and_tech,startups,Startups trend grows among developers in 2026,Users from GB are actively discussing startups within the broader category of ai and tech across multiple platforms.,positive,2731,0.235
trend_02160,2026-02-12,social_media_stream,hi,GB,sports,olympics,Record engagement for recent olympics matches,Users from GB are actively discussing olympics within the broader category of sports across multiple platforms.,neutral,203,0.886
trend_02161,2026-02-09,social_media_stream,en,US,economy,crypto,Crypto remains a key concern for young professionals,Users from US are actively discussing crypto within the broader category of economy across multiple platforms.,positive,8877,0.944
trend_02162,2026-02-13,news_api,en,US,global_events,conflicts,Global attention shifts towards conflicts developments,Users from US are actively discussing conflicts within the broader category of global events across multiple platforms.,neutral,223,0.375
trend_02163,2026-02-27,google_trends,en,GB,sports,cricket,Record engagement for recent cricket matches,Users from GB are actively discussing cricket within the broader category of sports across multiple platforms.,neutral,5407,0.652
trend_02164,2026-02-11,social_media_stream,hi,IN,economy,stock_market,Stock Market remains a key concern for young professionals,Users from IN are actively discussing stock market within the broader category of economy across multiple platforms.,positive,409,0.529
trend_02165,2026-02-21,google_trends,hi,GB,global_events,elections,Global attention shifts towards elections developments,Users from GB are actively discussing elections within the broader category of global events across multiple platforms.,negative,4810,0.964
trend_02166,2026-02-06,google_trends,hi,IN,sports,cricket,Record engagement for recent cricket matches,Users from IN are actively discussing cricket within the broader category of sports across multiple platforms.,neutral,7389,0.422
trend_02167,2026-02-27,social_media_stream,en,IN,global_events,conflicts,Global attention shifts towards conflicts developments,Users from IN are actively discussing conflicts within the broader category of global events across multiple platforms.,neutral,1165,0.261
trend_02168,2026-02-09,google_trends,ur,IN,sports,olympics,Record engagement for recent olympics matches,Users from IN are actively discussing olympics within the broader category of sports across multiple platforms.,negative,8852,0.596
trend_02169,2026-02-16,social_media_stream,ur,US,economy,inflation,Inflation remains a key concern for young professionals,Users from US are actively discussing inflation within the broader category of economy across multiple platforms.,negative,3635,0.195
trend_02170,2026-02-04,news_api,en,GB,economy,inflation,Inflation remains a key concern for young professionals,Users from GB are actively discussing inflation within the broader category of economy across multiple platforms.,neutral,1746,0.98
trend_02171,2026-02-21,news_api,ur,US,economy,stock_market,Stock Market remains a key concern for young professionals,Users from US are actively discussing stock market within the broader category of economy across multiple platforms.,negative,4282,0.658
trend_02172,2026-02-20,social_media_stream,en,GB,economy,stock_market,Stock Market remains a key concern for young professionals,Users from GB are actively discussing stock market within the broader category of economy across multiple platforms.,neutral,3711,0.731
trend_02173,2026-02-13,google_trends,ur,PK,economy,inflation,Inflation remains a key concern for young professionals,Users from PK are actively discussing inflation within the broader category of economy across multiple platforms.,neutral,9827,0.12
trend_02174,2026-02-08,news_api,ur,PK,sports,football,Record engagement for recent football matches,Users from PK are actively discussing football within the broader category of sports across multiple platforms.,neutral,2399,0.789
trend_02175,2026-02-01,google_trends,en,GB,sports,esports,Record engagement for recent esports matches,Users from GB are actively discussing esports within the broader category of sports across multiple platforms.,negative,7750,0.614
trend_02176,2026-02-10,news_api,hi,IN,global_events,climate,Global attention shifts towards climate developments,Users from IN are actively discussing climate within the broader category of global events across multiple platforms.,negative,4719,0.526
trend_02177,2026-02-26,social_media_stream,en,IN,ai_and_tech,gen_ai,Gen Ai trend grows among developers in 2026,Users from IN are actively discussing gen ai within the broader category of ai and tech across multiple platforms.,negative,3561,0.181
trend_02178,2026-02-07,google_trends,hi,PK,global_events,elections,Global attention shifts towards elections developments,Users from PK are actively discussing elections within the broader category of global events across multiple platforms.,neutral,1636,0.309
trend_02179,2026-02-23,google_trends,hi,PK,economy,crypto,Crypto remains a key concern for young professionals,Users from PK are actively discussing crypto within the broader category of economy across multiple platforms.,negative,2661,0.397
trend_02180,2026-02-09,social_media_stream,ur,IN,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from IN are actively discussing kdrama within the broader category of entertainment across multiple platforms.,positive,2020,0.705
trend_02181,2026-02-14,news_api,ur,GB,entertainment,music_releases,Fans react to latest music releases news on social media,Users from GB are actively discussing music releases within the broader category of entertainment across multiple platforms.,negative,8835,0.898
